big_title,sub_title,min_price,max_price,company,origin,car_type,img_src,engine,charger,emission,fuel,fuel_efficiency,occupancy,drive_type,gearshift
2019 재규어 E-페이스,P250,60700000.0,60700000.0,재규어,수입,준중형,https://imgauto-phinf.pstatic.net/20180130_278/auto_1517292689114UOcv6_PNG/20180130151047_VULK4T8T.png?type=f152_110,l4,싱글터보,"1,997cc",가솔린,자동9.0km/ℓ (5등급),5,풀타임4륜구동,자동9단
2020 포드 에베레스트 스포츠,3.2 디젤 AWD,60893664.8,69610320.8,포드,수입,중형,https://imgauto-phinf.pstatic.net/20191111_241/auto_1573441540485uHCHn_PNG/20191111120515_74oiBs6W.png?type=f152_110,I5,싱글터보,"3,198cc",디젤,자동8.5ℓ/100km ,7,풀타임4륜구동,자동6단
2021 볼보 XC60,B5 AWD,60900000.0,67000000.0,볼보,수입,중형,https://imgauto-phinf.pstatic.net/20200312_223/auto_1583988253283OKUGN_PNG/20200312134411_wibHQvlj.png?type=f152_110,l4,싱글터보,"1,969cc",가솔린,자동9.8km/ℓ (4등급),5,풀타임4륜구동,자동8단
2021 아우디 A4,45 TFSI Quattro,60930000.0,60930000.0,아우디,수입,중형,https://imgauto-phinf.pstatic.net/20200603_8/auto_1591163037677R6r6W_PNG/20200603144330_4PWqHpws.png?type=f152_110,I4,싱글터보,"1,984cc",가솔린,자동10.5km/ℓ (4등급),5,풀타임4륜구동,자동7단
2019 쏠라티,2.5 디젤 15인승,61030000.0,64890000.0,현대,국산,대형,https://imgauto-phinf.pstatic.net/20200825_75/auto_1598341657316Ufmxk_PNG/20200825164735_aHlqxKbS.png?type=f152_110,I4,싱글터보,"2,497cc",디젤,,15,후륜구동,자동8단
2021 렉서스 ES 하이브리드,ES 300h,61100000.0,67100000.0,렉서스,수입,준대형,https://imgauto-phinf.pstatic.net/20201221_138/auto_1608534380424fpIUJ_PNG/20201221160619_PfATUdFW.png?type=f152_110,I4,자연흡기,"2,487cc","전기 , 가솔린",CVT17.2km/ℓ (1등급),5,전륜구동,자동(CVT)
2021 GMC 유콘 XL,5.3 가솔린,61122756.4,61122756.4,GMC,수입,대형,https://imgauto-phinf.pstatic.net/20200115_134/auto_1579060532997WxA6C_PNG/20200115125530_sEGhGEec.png?type=f152_110,V8,자연흡기,"5,298cc",가솔린,,8,후륜구동,자동10단
2020 폭스바겐 아테온,2.0 TDI 4Motion,61130000.0,61130000.0,폭스바겐,수입,중형,https://imgauto-phinf.pstatic.net/20200707_9/auto_1594088660673eWbA9_PNG/20200707112419_B9qGdgtw.png?type=f152_110,I4,싱글터보,"1,968cc",디젤,DCT13.4km/ℓ (3등급),5,풀타임4륜구동,자동(DCT)7단
2020 포드 익스플로러 ST,3.0 EcoBoost,61173044.8,61173044.8,포드,수입,준대형,https://imgauto-phinf.pstatic.net/20190115_210/auto_1547533966399JTMor_PNG/20190115153242_hJ0hzNOY.png?type=f152_110,V6,트윈터보,"3,000cc",가솔린,,7,풀타임4륜구동,자동10단
2020 어큐라 RLX,3.5 가솔린,61351848.0,61351848.0,어큐라,수입,준대형,https://imgauto-phinf.pstatic.net/20190802_147/auto_1564726928720d1whs_PNG/20190802152141_Uqj3VwMy.png?type=f152_110,V6,자연흡기,"3,500cc",가솔린,자동23.0mpg ,5,전륜구동,자동10단
2021 벤츠 GLB클래스,GLB 250 4MA...,61600000.0,63200000.0,벤츠,수입,준중형,https://imgauto-phinf.pstatic.net/20200922_215/auto_160075390786615Shg_PNG/20200922145116_WfOFC8e6.png?type=f152_110,I4,싱글터보,"1,991cc",가솔린,DCT10.5km/ℓ (4등급),7,풀타임4륜구동,자동(DCT)8단
2020 랜드로버 디스커버리 스포츠,D150,61600000.0,61600000.0,랜드로버,수입,준중형,https://imgauto-phinf.pstatic.net/20200120_88/auto_1579480983438MtJYH_PNG/20200120094232_kl4adwaJ.png?type=f152_110,I4,싱글터보,"1,999cc",디젤,자동11.4km/ℓ (4등급),5,풀타임4륜구동,자동9단
2021 카니발 하이리무진,2.2 디젤 9인승,61860000.0,61860000.0,기아,국산,대형,https://imgauto-phinf.pstatic.net/20201111_12/auto_1605056329693KaQ3d_PNG/20201111095847_ZsELKgEo.png?type=f152_110,I4,싱글터보,"2,151cc",디젤,자동11.5km/ℓ (4등급),9,전륜구동,자동8단
2020 아우디 Q3 플러그인 하이브리드,45 TFSI e,61964760.0,61964760.0,아우디,수입,준중형,https://imgauto-phinf.pstatic.net/20201204_86/auto_1607044145523pvvSx_PNG/20201204100903_TOT1f0r2.png?type=f152_110,I4,싱글터보,"1,397cc","전기 , 가솔린",자동1.7ℓ/100km (하이브리드),5,전륜구동,자동6단
2021 토요타 시에나 하이브리드,2.5 HEV AWD,62000000.0,62000000.0,토요타,수입,대형,https://imgauto-phinf.pstatic.net/20210413_218/auto_1618287314365Xzazy_PNG/20210413131513_2wY0MseG.png?type=f152_110,I4,자연흡기,"2,487cc","전기 , 가솔린",CVT13.7km/ℓ (3등급),7,풀타임4륜구동,자동(CVT)
2020 G80,3.5 가솔린 터보...,62140000.0,62140000.0,제네시스,국산,준대형,https://imgauto-phinf.pstatic.net/20200825_48/auto_1598335700623Gw6t5_PNG/20200825150819_pgodb0X8.png?type=f152_110,V6,트윈터보,"3,470cc",가솔린,자동8.4km/ℓ (5등급),5,풀타임4륜구동,자동8단
2020 아우디 S3,2.0 TFSI,62371572.12,62371572.12,아우디,수입,준중형,https://imgauto-phinf.pstatic.net/20200812_215/auto_1597193810875MziAX_PNG/20200812095647_U1POawie.png?type=f152_110,I4,싱글터보,"1,984cc",가솔린,자동7.4ℓ/100km ,5,풀타임4륜구동,자동7단
2019 벤츠 SLC클래스,SLC 200,62684090.04,62684090.04,벤츠,수입,스포츠카,https://imgauto-phinf.pstatic.net/20190220_245/auto_1550649186743uWwkG_PNG/20190220165305_jy3MrgoO.png?type=f152_110,I4,싱글터보,"1,991cc",가솔린,자동6.7ℓ/100km ,2,후륜구동,자동9단
2020 아우디 SQ5 스포트백,3.0 TDI,62692872.0,62692872.0,아우디,수입,중형,https://imgauto-phinf.pstatic.net/20201127_144/auto_1606438311294Ksnd8_PNG/20201127095146_Mk3WoSAD.png?type=f152_110,V6,싱글터보,"2,967cc",디젤,,5,풀타임4륜구동,자동8단
2021 카니발 하이리무진,3.5 가솔린 7인승,62710000.0,62710000.0,기아,국산,대형,https://imgauto-phinf.pstatic.net/20201111_12/auto_1605056329693KaQ3d_PNG/20201111095847_ZsELKgEo.png?type=f152_110,V6,자연흡기,"3,470cc",가솔린,자동8.4km/ℓ (5등급),7,전륜구동,자동8단
2021 벤츠 EQA,EQA 250,62852289.5,62852289.5,벤츠,수입,준중형,https://imgauto-phinf.pstatic.net/20210121_268/auto_1611189963532RAHQV_PNG/20210121094602_dW5hxnVh.png?type=f152_110,,,,전기,,5,전륜구동,자동
2021 지프 그랜드 체로키,3.6 가솔린,62900000.0,74400000.0,지프,수입,준대형,https://imgauto-phinf.pstatic.net/20181127_207/auto_1543307774821MKPJY_PNG/20181127173612_So2s2zrp.png?type=f152_110,V6,자연흡기,"3,604cc",가솔린,자동7.9km/ℓ (5등급),5,파트타임4륜구동,자동8단
2020 DS 9 E-텐스,1.6 PHEV,63038541.5,63038541.5,DS,수입,준대형,https://imgauto-phinf.pstatic.net/20200225_96/auto_1582601914907MY1DQ_PNG/20200225123826_THacis18.png?type=f152_110,I4,싱글터보,"1,598cc","전기 , 가솔린",,5,풀타임4륜구동,자동8단
2020 포드 에베레스트 스포츠,2.0 디젤,63128704.8,63128704.8,포드,수입,중형,https://imgauto-phinf.pstatic.net/20191111_241/auto_1573441540485uHCHn_PNG/20191111120515_74oiBs6W.png?type=f152_110,I4,트윈터보,"1,998cc",디젤,자동6.9ℓ/100km ,7,후륜구동,자동10단
2021 BMW 3시리즈 플러그인 하이브리드,330e,63200000.0,65200000.0,BMW,수입,중형,https://imgauto-phinf.pstatic.net/20200708_137/auto_1594169273069iRAhz_PNG/20200708094712_gULP35Ov.png?type=f152_110,I4,싱글터보,"1,998cc","전기 , 가솔린",자동16.7km/ℓ (하이브리드),5,후륜구동,자동8단
2019 쏠라티,2.5 디젤 16인승,63440000.0,63440000.0,현대,국산,대형,https://imgauto-phinf.pstatic.net/20200825_292/auto_1598341674841wsldw_PNG/20200825164753_gJCII1Ih.png?type=f152_110,I4,싱글터보,"2,497cc",디젤,,16,후륜구동,자동8단
2020 아우디 S3 세단,2.0 TFSI,63552943.74,63552943.74,아우디,수입,준중형,https://imgauto-phinf.pstatic.net/20200812_257/auto_1597195319089TXzeh_PNG/20200812102135_hDCQJoAy.png?type=f152_110,I4,싱글터보,"1,984cc",가솔린,자동7.3ℓ/100km ,5,풀타임4륜구동,자동7단
2021 BMW 5시리즈,520i,63600000.0,65100000.0,BMW,수입,준대형,https://imgauto-phinf.pstatic.net/20200929_189/auto_1601342472845eJANm_PNG/20200929102105_1wVSvKpX.png?type=f152_110,I4,싱글터보,"1,998cc",가솔린,토크컨버터12.4km/ℓ (3등급),5,후륜구동,토크컨버터8단
2020 아우디 Q5,40 TDI Quattro,63650000.0,66600000.0,아우디,수입,중형,https://imgauto-phinf.pstatic.net/20200506_290/auto_1588753016129FSm1p_PNG/20200506171639_Pb04YpDU.png?type=f152_110,I4,싱글터보,"1,968cc",디젤,자동12.0km/ℓ (3등급),5,풀타임4륜구동,자동7단
2020 아우디 Q3 스포트백 플러그인 하이브리드,45 TFSI e,63850644.0,63850644.0,아우디,수입,준중형,https://imgauto-phinf.pstatic.net/20201204_55/auto_1607042309023QWl4b_PNG/20201204093813_RPgThh10.png?type=f152_110,I4,싱글터보,"1,397cc","전기 , 가솔린",자동1.7ℓ/100km (하이브리드),5,전륜구동,자동6단
2021 포드 레인저 랩터,2.0 디젤,63900000.0,63900000.0,포드,수입,준대형,https://imgauto-phinf.pstatic.net/20210222_205/auto_1613975966804zKpeY_PNG/20210222153925_ThSURsI0.png?type=f152_110,I4,싱글터보,"1,996cc",디젤,자동8.9km/ℓ (5등급),5,파트타임4륜구동,자동10단
2021 카니발 하이리무진,2.2 디젤 7인승,63910000.0,63910000.0,기아,국산,대형,https://imgauto-phinf.pstatic.net/20201111_12/auto_1605056329693KaQ3d_PNG/20201111095847_ZsELKgEo.png?type=f152_110,I4,싱글터보,"2,151cc",디젤,자동11.0km/ℓ (4등급),7,전륜구동,자동8단
2019 벤츠 C클래스 플러그인 하이브리드,C 350e,64000000.0,64900000.0,벤츠,수입,중형,https://imgauto-phinf.pstatic.net/20190419_111/auto_1555649007396pEgtY_PNG/20190419134326_GxYHHFoS.png?type=f152_110,I4,자연흡기,"1,991cc","전기 , 가솔린",자동10.2~12.7km/ℓ ,5,"풀타임4륜구동,후륜구동",자동7단
2021 토요타 시에나 하이브리드,2.5 HEV,64000000.0,64000000.0,토요타,수입,대형,https://imgauto-phinf.pstatic.net/20210413_7/auto_16182873074790tVH8_PNG/20210413131505_XsMztaBS.png?type=f152_110,I4,자연흡기,"2,487cc","전기 , 가솔린",CVT14.5km/ℓ (2등급),7,전륜구동,자동(CVT)
2021 아우디 A5 스포트백,40 TDI Quattro,64080000.0,64080000.0,아우디,수입,중형,https://imgauto-phinf.pstatic.net/20200603_59/auto_1591165833540g4HYI_PNG/20200603153003_GMqOKNG1.png?type=f152_110,I4,싱글터보,"1,968cc",디젤,자동13.5km/ℓ (3등급),5,풀타임4륜구동,자동7단
2021 BMW X3,xDrive20i,64100000.0,66500000.0,BMW,수입,중형,https://imgauto-phinf.pstatic.net/20200221_77/auto_15822482435591UFAA_PNG/20200221102335_VaBmW0ac.png?type=f152_110,I4,싱글터보,"1,998cc",가솔린,자동9.5km/ℓ (4등급),5,풀타임4륜구동,자동8단
2020 GV80,2.5 가솔린 터보...,64110000.0,64110000.0,제네시스,국산,준대형,https://imgauto-phinf.pstatic.net/20200825_61/auto_1598338946970rUzsJ_PNG/20200825160225_uHniSZEK.png?type=f152_110,I4,싱글터보,"2,497cc",가솔린,자동9.0km/ℓ (5등급),5,풀타임4륜구동,자동8단
2020 토요타 그란에이스,2.8 디젤,64170000.0,67275000.0,토요타,수입,대형,https://imgauto-phinf.pstatic.net/20191010_275/auto_1570673206985H6jou_PNG/20191010110643_e5YwWoa5.png?type=f152_110,V6,싱글터보,"2,754cc",디젤,,8,후륜구동,자동6단
2021 렉서스 NX F 스포츠,NX 300,64200000.0,64200000.0,렉서스,수입,중형,https://imgauto-phinf.pstatic.net/20171114_199/auto_1510637520722spzoh_PNG/20171114143129_rHiPEdEA.png?type=f152_110,l4,싱글터보,"1,998cc",가솔린,자동9.3km/ℓ (5등급),5,풀타임4륜구동,자동6단
2019 포드 머스탱,5.0 가솔린,64300000.0,64300000.0,포드,수입,스포츠카,https://imgauto-phinf.pstatic.net/20181121_76/auto_1542802107104MrCks_PNG/20181121210822_ZyBHXpGk.png?type=f152_110,V8,자연흡기,"5,035cc",가솔린,자동7.5km/ℓ (5등급),4,후륜구동,자동10단
2021 렉서스 IS F 스포츠 하이브리드,IS 300h AWD,64377000.0,64377000.0,렉서스,수입,중형,https://imgauto-phinf.pstatic.net/20201228_212/auto_16091386494292vxmP_PNG/20201228155723_Bc1FYxog.png?type=f152_110,I4,자연흡기,"2,493cc","전기 , 가솔린",,5,풀타임4륜구동,자동(CVT)
2021 벤츠 E클래스,E 250,64500000.0,68900000.0,벤츠,수입,준대형,https://imgauto-phinf.pstatic.net/20201109_250/auto_1604892421824Xqv0R_PNG/20201109122700_gfz8GLze.png?type=f152_110,I4,싱글터보,"1,991cc",가솔린,자동10.1km/ℓ (4등급),5,후륜구동,자동9단
2021 토요타 크라운 하이브리드,3.5 HEV,64552950.0,74389590.0,토요타,수입,준대형,https://imgauto-phinf.pstatic.net/20201104_18/auto_1604463868887vDjUj_PNG/20201104132427_Pwmzxo1F.png?type=f152_110,V6,자연흡기,"3,456cc","전기 , 가솔린",CVT16.0km/ℓ (하이브리드),5,후륜구동,자동(CVT)
2021 아우디 A6,45 TFSI,64570000.0,68490000.0,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20191104_271/auto_1572846860923LacSs_PNG/20191104145420_A4Q3wcqF.png?type=f152_110,I4,싱글터보,"1,984cc",가솔린,자동11.8km/ℓ (3등급),5,전륜구동,자동7단
2020 GV80,3.0 디젤,64600000.0,64600000.0,제네시스,국산,준대형,https://imgauto-phinf.pstatic.net/20200825_86/auto_1598338925483jE8GQ_PNG/20200825160204_KM3ysG2l.png?type=f152_110,I6,싱글터보,"2,996cc",디젤,자동11.8km/ℓ (3등급),5,후륜구동,자동8단
2019 재규어 E-페이스,P250 R-Dynamic,64700000.0,64700000.0,재규어,수입,준중형,https://imgauto-phinf.pstatic.net/20180130_179/auto_15172946784082oWTE_PNG/20180130154436_eGXHE4TU.png?type=f152_110,l4,싱글터보,"1,997cc",가솔린,자동9.0km/ℓ (5등급),5,풀타임4륜구동,자동9단
2020 랜드로버 디스커버리 스포츠,D180,64970000.0,71270000.0,랜드로버,수입,준중형,https://imgauto-phinf.pstatic.net/20200120_88/auto_1579480983438MtJYH_PNG/20200120094232_kl4adwaJ.png?type=f152_110,I4,싱글터보,"1,999cc",디젤,자동11.5km/ℓ (4등급),5,풀타임4륜구동,자동9단
2021 아우디 A5 스포트백,45 TFSI Quattro,65350000.0,65350000.0,아우디,수입,중형,https://imgauto-phinf.pstatic.net/20200603_59/auto_1591165833540g4HYI_PNG/20200603153003_GMqOKNG1.png?type=f152_110,I4,싱글터보,"1,984cc",가솔린,자동10.4km/ℓ (4등급),5,풀타임4륜구동,자동7단
2021 아우디 Q5,40 TDI,65601822.0,65601822.0,아우디,수입,중형,https://imgauto-phinf.pstatic.net/20200630_140/auto_1593492368104N8EQd_PNG/20200630134553_Xw7fhNYE.png?type=f152_110,I4,싱글터보,"1,968cc",디젤,자동5.4ℓ/100km ,5,풀타임4륜구동,자동7단
2021 K9,3.3 가솔린 터보,65770000.0,65770000.0,기아,국산,대형,https://imgauto-phinf.pstatic.net/20191014_39/auto_15710359315281pkYE_PNG/20191014155210_Jv39JNh4.png?type=f152_110,V6,트윈터보,"3,342cc",가솔린,자동8.7km/ℓ (5등급),5,후륜구동,자동8단
2020 GV80,3.5 가솔린 터보,66070000.0,66070000.0,제네시스,국산,준대형,https://imgauto-phinf.pstatic.net/20200825_239/auto_1598338953114ttLmo_PNG/20200825160232_J757ZkNE.png?type=f152_110,V6,트윈터보,"3,470cc",가솔린,자동8.6km/ℓ (5등급),5,후륜구동,자동8단
2021 BMW X4,xDrive20i,66400000.0,68700000.0,BMW,수입,중형,https://imgauto-phinf.pstatic.net/20201102_156/auto_1604300488662403n9_PNG/20201102160127_Zmh8pxfF.png?type=f152_110,I4,싱글터보,"1,998cc",가솔린,자동9.5km/ℓ (4등급),5,풀타임4륜구동,자동8단
2021 BMW Z4,sDrive20i,66400000.0,68400000.0,BMW,수입,스포츠카,https://imgauto-phinf.pstatic.net/20180824_258/auto_15350739843209TYl8_PNG/20180824102621_HiOdyGj1.png?type=f152_110,l4,싱글터보,"1,998cc",가솔린,,2,후륜구동,자동8단
2021 아우디 A6,40 TDI,66650000.0,70580000.0,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20191104_271/auto_1572846860923LacSs_PNG/20191104145420_A4Q3wcqF.png?type=f152_110,I4,싱글터보,"1,968cc",디젤,자동15.8km/ℓ (2등급),5,전륜구동,자동7단
2021 아우디 A5,45 TFSI Quattro,66820000.0,66820000.0,아우디,수입,중형,https://imgauto-phinf.pstatic.net/20200603_45/auto_1591164584536VFdgF_PNG/20200603150901_QWUCXIgQ.png?type=f152_110,I4,싱글터보,"1,984cc",가솔린,자동10.8km/ℓ (4등급),4,풀타임4륜구동,자동7단
2020 아우디 A6 올로드콰트로,50 TDI,66933860.4,66933860.4,아우디,수입,준대형,https://imgauto-phinf.pstatic.net/20191118_147/auto_1574054142612HSWa7_PNG/20191118141508_ylFIiRsJ.png?type=f152_110,V6,싱글터보,"2,967cc",디젤,자동5.9ℓ/100km ,5,풀타임4륜구동,자동8단
2021 캐딜락 CT4-V,3.6 가솔린,67040024.8,67040024.8,캐딜락,수입,중형,https://imgauto-phinf.pstatic.net/20210202_239/auto_1612240903286u6DfG_PNG/20210202134040_FAACpjcS.png?type=f152_110,V6,트윈터보,"3,564cc",가솔린, ,5,후륜구동,"자동10단,수동6단"
2020 쉐보레 콜벳 스팅레이,6.2 V8,67045612.4,67045612.4,쉐보레,수입,스포츠카,https://imgauto-phinf.pstatic.net/20190719_74/auto_1563512209149GkYd6_PNG/20190719135602_81rlTxK4.png?type=f152_110,V8,자연흡기,"6,153cc",가솔린,,2,후륜구동,자동(DCT)8단
2021 지프 왜고니어,5.7 가솔린,67045612.4,67045612.4,지프,수입,대형,https://imgauto-phinf.pstatic.net/20210312_224/auto_1615511548579qOFUw_PNG/20210312101215_4A0RtDUB.png?type=f152_110,V8,자연흡기,"5,697cc",가솔린,,7,파트타임4륜구동,자동8단
2021 BMW X3,xDrive20d,67200000.0,70100000.0,BMW,수입,중형,https://imgauto-phinf.pstatic.net/20180213_162/auto_1518501872286LK7vJ_PNG/20180213150431_dHOVO2BT.png?type=f152_110,l4,싱글터보,"1,995cc",디젤,자동12.1km/ℓ ,5,풀타임4륜구동,자동8단
2020 아우디 S5 카브리올레,3.0 TDI,67274704.0,67274704.0,아우디,수입,중형,https://imgauto-phinf.pstatic.net/20200116_294/auto_1579135643016jG4I0_PNG/20200116094648_MnsrTB7m.png?type=f152_110,V6,싱글터보,"2,937cc",디젤,자동6.2ℓ/100km ,4,풀타임4륜구동,자동8단
2021 벤츠 C클래스 카브리올레,C 200,67300000.0,67300000.0,벤츠,수입,중형,https://imgauto-phinf.pstatic.net/20191125_208/auto_1574656813094zFh9e_PNG/20191125133957_oCoYND0P.png?type=f152_110,I4,싱글터보,"1,991cc",가솔린,자동10.4km/ℓ (4등급),4,후륜구동,자동9단
2021 포드 익스플로러,3.0 가솔린 AWD,67600000.0,67600000.0,포드,수입,준대형,https://imgauto-phinf.pstatic.net/20191112_223/auto_1573531394229Ng5jY_PNG/20191112130313_lIcQaNu5.png?type=f152_110,V6,트윈터보,"2,956cc",가솔린,자동8.3km/ℓ (5등급),6,풀타임4륜구동,자동10단
2020 포드 머스탱 마하-E,GT,67609960.0,67609960.0,포드,수입,중형,https://imgauto-phinf.pstatic.net/20191119_187/auto_1574141487206kCwbQ_PNG/20191119143124_kgzzl8UN.png?type=f152_110,,,,전기,,5,풀타임4륜구동,자동
2021 넥쏘,FCEV,67650000.0,70950000.0,현대,국산,중형,https://imgauto-phinf.pstatic.net/20210118_74/auto_1610930262138QyFXX_PNG/20210118093741_2h5ZvSbs.png?type=f152_110,,,,수소,자동93.7~96.2km/kg ,5,전륜구동,자동1단
2021 랜드로버 레인지로버 이보크,P250,67700000.0,78900000.0,랜드로버,수입,준중형,https://imgauto-phinf.pstatic.net/20181123_137/auto_1542956559498nvIbV_PNG/20181123160229_Lmmfu7MN.png?type=f152_110,I4,싱글터보,"1,997cc",가솔린,자동8.9km/ℓ (5등급),5,풀타임4륜구동,자동9단
2020 캐딜락 XT5,3.6 가솔린,67930000.0,67930000.0,캐딜락,수입,중형,https://imgauto-phinf.pstatic.net/20201019_111/auto_1603079170989WLmd0_PNG/20201019124610_3T6TQV7E.png?type=f152_110,V6,자연흡기,"3,649cc",가솔린,자동8.0km/ℓ (5등급),5,풀타임4륜구동,자동9단
2021 벤츠 A클래스 AMG,A 45 AMG,68000000.0,68000000.0,벤츠,수입,준중형,https://imgauto-phinf.pstatic.net/20201224_233/auto_1608778098223fVBhE_PNG/20201224114803_aNzbmIRF.png?type=f152_110,I4,싱글터보,"1,991cc",가솔린,토크컨버터9.0km/ℓ (5등급),5,풀타임4륜구동,토크컨버터8단
2020 GV80,3.0 디젤 AWD,68040000.0,68040000.0,제네시스,국산,준대형,https://imgauto-phinf.pstatic.net/20200825_32/auto_1598338932056WQD1Y_PNG/20200825160210_gcHY8uV2.png?type=f152_110,I6,싱글터보,"2,996cc",디젤,자동10.9km/ℓ (4등급),5,풀타임4륜구동,자동8단
2021 K9,3.3 가솔린 터보...,68220000.0,73230000.0,기아,국산,대형,https://imgauto-phinf.pstatic.net/20191014_2/auto_1571035957479GRjPv_PNG/20191014155236_vZmGljdt.png?type=f152_110,V6,트윈터보,"3,342cc",가솔린,자동8.1km/ℓ (5등급),5,풀타임4륜구동,자동8단
2020 랜드로버 디스커버리 스포츠,P250,68370000.0,68370000.0,랜드로버,수입,준중형,https://imgauto-phinf.pstatic.net/20200120_244/auto_1579481612141ABINj_PNG/20200120095330_PRJnZjnJ.png?type=f152_110,I4,싱글터보,"1,997cc",가솔린,자동8.2km/ℓ (5등급),5,풀타임4륜구동,자동9단
2021 폭스바겐 아테온 플러그인 하이브리드,1.4 HEV,68700060.0,68700060.0,폭스바겐,수입,중형,https://imgauto-phinf.pstatic.net/20201201_220/auto_1606792408531HNOY3_PNG/20201201121327_GqFMBXZB.png?type=f152_110,I4,자연흡기,"1,397cc","전기 , 가솔린",,5,전륜구동,자동(DCT)7단
2020 리비안 R1T,EV,68727480.0,68727480.0,리비안,수입,대형,https://imgauto-phinf.pstatic.net/20200918_80/auto_1600418433435ta0Ox_PNG/20200918174032_X4rGsQ5D.png?type=f152_110,,,,전기,,5,풀타임4륜구동,
2021 볼보 V90 크로스 컨트리,B5 AWD,69000000.0,75200000.0,볼보,수입,준대형,https://imgauto-phinf.pstatic.net/20201021_4/auto_1603242140297tYxNL_PNG/20201021100219_gXCcU0tJ.png?type=f152_110,I4,싱글터보,"1,969cc",가솔린,자동10.5km/ℓ (4등급),5,풀타임4륜구동,자동8단
2021 벤츠 GLC클래스,GLC 220d 4M...,69000000.0,69000000.0,벤츠,수입,중형,https://imgauto-phinf.pstatic.net/20200624_230/auto_1592975546459MnCtQ_PNG/20200624141216_E9jQR31n.png?type=f152_110,I4,싱글터보,"1,950cc",디젤,자동12.4km/ℓ (3등급),5,풀타임4륜구동,자동9단
2020 포드 에베레스트 스포츠,2.0 디젤 AWD,69051560.8,81120776.8,포드,수입,중형,https://imgauto-phinf.pstatic.net/20191111_241/auto_1573441540485uHCHn_PNG/20191111120515_74oiBs6W.png?type=f152_110,I4,트윈터보,"1,998cc",디젤,자동7.0ℓ/100km ,7,풀타임4륜구동,자동10단
2020 어큐라 RLX 스포츠하이브리드,3.5 HEV,69174488.0,69174488.0,어큐라,수입,준대형,https://imgauto-phinf.pstatic.net/20190802_123/auto_15647280562767ojKh_PNG/20190802154054_2LMBo9CC.png?type=f152_110,V6,자연흡기,"3,500cc","전기 , 가솔린",DCT28.0mpg (하이브리드),5,풀타임4륜구동,자동(DCT)7단
2019 포드 머스탱 컨버터블,5.0 가솔린,69200000.0,69200000.0,포드,수입,스포츠카,https://imgauto-phinf.pstatic.net/20181121_140/auto_1542802132999C5nwT_PNG/20181121210851_jF0lIzwG.png?type=f152_110,V8,자연흡기,"5,035cc",가솔린,자동7.5km/ℓ (5등급),4,후륜구동,자동10단
2021 벤츠 GLB클래스 AMG,GLB 35 AMG,69400000.0,69400000.0,벤츠,수입,준중형,https://imgauto-phinf.pstatic.net/20210308_177/auto_1615173377632fABdG_PNG/20210308121603_gc8z9cj7.png?type=f152_110,I4,싱글터보,"1,991cc",가솔린,DCT9.5km/ℓ (4등급),5,풀타임4륜구동,자동(DCT)8단
2020 GV80,3.5 가솔린 터보...,69510000.0,69510000.0,제네시스,국산,준대형,https://imgauto-phinf.pstatic.net/20200825_240/auto_1598338961997GBs4a_PNG/20200825160239_yx80mmTF.png?type=f152_110,V6,트윈터보,"3,470cc",가솔린,자동8.0km/ℓ (5등급),5,풀타임4륜구동,자동8단
2020 GMC 씨에라 1500,6.2 가솔린 AWD,69828237.2,69828237.2,GMC,수입,대형,https://imgauto-phinf.pstatic.net/20200110_167/auto_1578634817788miCz1_PNG/20200110144014_qYcJYSri.png?type=f152_110,V8,자연흡기,"6,199cc",가솔린,,5,후륜구동,자동10단
2021 모건 3 휠러,2.0 가솔린,69844500.0,69844500.0,모건,수입,스포츠카,https://imgauto-phinf.pstatic.net/20201123_122/auto_1606092879218mgxvR_PNG/20201123095432_xd14wHIx.png?type=f152_110,V2,자연흡기,"1,983cc",가솔린,,2,후륜구동,수동5단
2021 지프 글래디에이터,3.6 가솔린,69900000.0,69900000.0,지프,수입,대형,https://imgauto-phinf.pstatic.net/20200902_27/auto_1599017799857hGwrf_PNG/20200902123626_jSHlIg5D.png?type=f152_110,V6,자연흡기,"3,604cc",가솔린,자동6.5km/ℓ (5등급),5,파트타임4륜구동,자동8단
2021 폭스바겐 아테온 슈팅브레이크 플러그인 하이브리드,1.4 HEV,69912414.0,69912414.0,폭스바겐,수입,중형,https://imgauto-phinf.pstatic.net/20201201_74/auto_1606791516737kOknq_PNG/20201201115831_LxYetEkN.png?type=f152_110,I4,자연흡기,"1,397cc","전기 , 가솔린",,5,전륜구동,자동(DCT)7단
2021 테슬라 모델Y,Dual Motor AWD,69990000.0,79990000.0,테슬라,수입,중형,https://imgauto-phinf.pstatic.net/20210215_292/auto_1613364008225lR0E1_PNG/20210215134006_Q80vzWJJ.png?type=f152_110,,,,전기,자동4.8~5.4km/kWh ,5,풀타임4륜구동,자동1단
2019 벤츠 GLA클래스 AMG,GLA 45 AMG,70148965.44,70148965.44,벤츠,수입,준중형,https://imgauto-phinf.pstatic.net/20200226_222/auto_158267654334463ju0_PNG/20200226092219_kyuIT1c3.png?type=f152_110,I4,싱글터보,"1,991cc",가솔린,DCT9.2ℓ/100km ,5,풀타임4륜구동,자동(DCT)8단
